count,versions,keysPercent,insertLs,insertTPs,rangeSearch1SkipListLns,rangeSearch1MerkleLns,rangeSearch3SkipListLms,rangeSearch3MerkleLms,rangeSearch4SkipListLms,rangeSearch4MerkleLms
200000,10000,0.5,0.0394992,5063393.688986106,0.0,0.0,0.0,7.7174,0.0,11.8073
400000,100,0.1,0.1429095,2798974.175964509,0.0,1002200.0,0.0,1.0202,0.0,6.0197
400000,100,0.1,0.1353426,2955462.6555127506,0.0,0.0,0.0,1.0257,0.0,5.5953
400000,100,0.1,0.1318347,3034102.5541833825,0.0,0.0,0.0,1.0943,0.0,10.8774
400000,100,0.1,0.1509501,2649882.3121018135,0.0,0.0,0.0,1.3892,0.0,5.7663
400000,100,0.1,0.1382217,2893901.608792252,0.0,0.0,0.0,3.1577,0.0,6.1087
400000,100,0.1,0.1877233,2130795.6977104065,0.0,0.0,0.0,1.2398,0.0,5.7284
400000,100,0.1,0.1687406,2370502.416134588,0.0,1004200.0,0.0,0.9363,0.0,6.0025
400000,100,0.1,0.1229721,3252770.343842221,0.0,0.0,0.0,1.2715,0.0,5.8077
400000,100,0.1,0.1443726,2770608.827436785,0.0,997500.0,0.0,0.8891,0.0,34.6912
400000,100,0.1,0.1286513,3109179.6196385114,0.0,0.0,0.0,1.2792,0.0,4.2928
400000,100,0.2,0.1332523,3001824.3587540328,0.0,1245100.0,0.0,3.3418,0.0,14.7144
400000,100,0.2,0.1587511,2519667.5802561366,0.0,996900.0,0.0,3.0011,0.0,14.0146
400000,100,0.2,0.1339412,2986385.0704637556,0.0,0.0,0.0,3.5587,0.0,12.0533
400000,100,0.2,0.1304759,3065700.255756044,0.0,0.0,0.0,4.0167,0.0,11.3828
400000,100,0.2,0.1337018,2991732.347657249,0.0,0.0,0.0,3.4308,0.0,16.7615
400000,100,0.2,0.1228011,3257299.8124609636,0.0,0.0,0.0,3.7989,0.0,13.2979
400000,100,0.2,0.1340014,2985043.4398446586,0.0,1028500.0,0.0,3.5513,0.0,13.6842
400000,100,0.2,0.1617853,2472412.512138,0.0,998900.0,0.0,3.1608,0.0,14.6372
400000,100,0.2,0.139424,2868946.5228368146,0.0,1043300.0,0.0,2.9555,0.0,15.1755
400000,100,0.2,0.160248,2496130.99695472,0.0,1002100.0,0.0,3.1149,0.0,14.7527
400000,100,0.3,0.1330309,3006820.219963933,0.0,998300.0,0.0,7.6053,0.0,16.4491
400000,100,0.3,0.1298056,3081531.1511984076,0.0,889400.0,0.0,7.2137,0.0,18.4757
400000,100,0.3,0.1289068,3103017.063490832,0.0,0.0,0.0,8.7432,0.0,29.469
400000,100,0.3,0.1282444,3119044.5742660104,0.0,998800.0,0.0,4.9992,0.0,13.622
400000,100,0.3,0.1166478,3429125.967227843,0.0,996400.0,0.0,6.6224,0.0,12.7418
400000,100,0.3,0.1558765,2566134.0869213766,0.0,937900.0,0.0,2.065,0.0,8.6144
400000,100,0.3,0.1329102,3009550.8094939287,0.0,0.0,0.0,7.6286,0.0,14.9755
400000,100,0.3,0.1213105,3297323.8095630636,0.0,1000700.0,0.0,5.8209,0.0,16.9491
400000,100,0.3,0.1330507,3006372.7586551593,0.0,999000.0,0.0,6.746,0.0,16.2215
400000,100,0.3,0.1348144,2967042.0963932634,0.0,1000400.0,0.0,6.2324,0.0,18.3434
400000,100,0.4,0.1780583,2246455.2340441304,0.0,999000.0,0.0,8.1227,0.0,18.551
400000,100,0.4,0.1434708,2788023.7651145738,0.0,0.0,0.0,8.6341,0.0,18.2777
400000,100,0.4,0.1251936,3195051.5042302483,0.0,1000200.0,0.0,10.6206,0.0,20.2352
400000,100,0.4,0.1233822,3241958.7266234513,0.0,2617200.0,0.0,10.6122,0.0,21.262
400000,100,0.4,0.1269261,3151440.0899421005,0.0,1503500.0,0.0,10.7381,0.0,22.4677
400000,100,0.4,0.1268943,3152229.8479915964,0.0,882100.0,0.0,11.5083,0.0,20.013
400000,100,0.4,0.1269858,3149958.4992967714,0.0,988000.0,0.0,9.738,0.0,21.4672
400000,100,0.4,0.126829,3153852.8254579003,0.0,987200.0,0.0,10.7305,0.0,24.428
400000,100,0.4,0.1211858,3300716.750642402,0.0,1000300.0,0.0,10.5114,0.0,22.0517
400000,100,0.4,0.1274375,3138793.526238352,0.0,1003400.0,0.0,10.534,0.0,18.6972
400000,100,0.5,0.1520808,2630180.798628098,0.0,1045700.0,0.0,21.3416,0.0,62.5302
400000,100,0.5,0.1781274,2245583.7788010156,0.0,999400.0,0.0,20.0216,0.0,38.0496
400000,100,0.5,0.1349497,2964067.352502451,0.0,980600.0,0.0,9.5095,0.0,16.0193
400000,100,0.5,0.124067,3224064.416807048,0.0,1179100.0,0.0,15.1475,0.0,27.9906
400000,100,0.5,0.1214061,3294727.36542892,0.0,2009900.0,0.0,16.4485,0.0,33.9304
400000,100,0.5,0.1221683,3274171.777785236,0.0,943200.0,0.0,18.2903,0.0,28.8695
400000,100,0.5,0.1241304,3222417.715563633,0.0,1046500.0,0.0,18.0034,0.0,29.8742
400000,100,0.5,0.1261062,3171929.691006469,0.0,975200.0,0.0,16.9591,0.0,29.5344
400000,100,0.5,0.1453204,2752538.5286580552,0.0,1000500.0,0.0,20.0771,0.0,39.627
400000,100,0.5,0.1340259,2984497.772445475,0.0,0.0,0.0,18.6743,0.0,42.0745
400000,1000,0.1,0.0932541,4289355.642272028,0.0,0.0,0.0,1.0421,0.0,4.981
400000,1000,0.1,0.0957511,4177497.699765329,0.0,0.0,0.0,0.0,0.0,7.7657
400000,1000,0.1,0.0934873,4278656.0313539915,0.0,0.0,0.0,1.0252,0.0,4.3465
400000,1000,0.1,0.088876,4500652.594626221,0.0,0.0,0.0,1.1261,0.0,3.752
400000,1000,0.1,0.0842334,4748710.131610502,0.0,0.0,0.0,1.0757,0.0,4.485
400000,1000,0.1,0.1232471,3245512.4704759787,0.0,0.0,0.0,0.587,0.0,5.3152
400000,1000,0.1,0.0901092,4439058.386934963,0.0,0.0,0.0,0.0,0.0,5.2175
400000,1000,0.1,0.0912238,4384820.627950163,0.0,0.0,0.0,1.1123,0.0,5.1092
400000,1000,0.1,0.0944288,4235995.797892169,0.0,0.0,0.0,0.7457,0.0,5.1644
400000,1000,0.1,0.0947486,4221698.26256008,0.0,0.0,0.0,0.0,0.0,5.4713
400000,1000,0.2,0.0881041,4540083.83264797,0.0,0.0,0.0,3.5664,0.0,10.9846
400000,1000,0.2,0.0898529,4451720.534340016,0.0,0.0,0.0,2.1227,0.0,9.8597
