count,versions,keysPercent,insertLs,insertTPs,rangeSearch1SkipListLns,rangeSearch1MerkleLns,rangeSearch3SkipListLms,rangeSearch3MerkleLms,rangeSearch4SkipListLms,rangeSearch4MerkleLms
200000,10000,0.2,0.2404215,831872.3575054643,0.0,0.0,0.0,0.9908,0.0,1.9996
200000,10000,0.2,0.2588895,772530.3652716699,0.0,0.0,0.0,0.0,0.0,3.0013
200000,10000,0.2,0.2455258,814578.345738004,0.0,0.0,0.0,0.9622,0.0,2.5666
200000,10000,0.2,0.2641844,757046.9717364084,0.0,0.0,0.0,0.0,0.0,0.0
200000,10000,0.2,0.2540812,787149.9347452704,0.0,0.0,0.0,1.0008,0.0,2.2326
200000,10000,0.2,0.2690361,743394.6596757832,0.0,0.0,0.0,0.0,0.0,3.6447
200000,10000,0.2,0.2470017,809711.0262803859,0.0,0.0,0.0,1.0013,0.0,1.9993
200000,10000,0.3,0.2651108,754401.5558777689,0.0,0.0,0.0,0.0,0.0,0.9998
200000,10000,0.3,0.2479569,806591.7907507312,0.0,0.0,0.0,0.9801,0.0,2.7057
200000,10000,0.3,0.2550694,784100.3272050666,0.0,0.0,0.0,1.0111,0.0,3.1037
200000,10000,0.3,0.2642469,756867.9140606758,0.0,0.0,0.0,0.0,0.0,1.5032
200000,10000,0.3,0.2499034,800309.239490139,0.0,0.0,0.0,1.0228,0.0,2.9954
200000,10000,0.3,0.2679935,746286.7569549262,0.0,0.0,0.0,0.0,0.0,1.0136
200000,10000,0.3,0.2360175,847394.7906405246,0.0,0.0,0.0,0.9887,0.0,3.635
200000,10000,0.3,0.2477442,807284.2875837255,0.0,0.0,0.0,0.99,0.0,2.7326
200000,10000,0.3,0.3023736,661433.4055618612,0.0,0.0,0.0,0.0,0.0,1.8742
200000,10000,0.3,0.2637872,758186.9021696276,0.0,0.0,0.0,1.0377,0.0,0.0
200000,10000,0.4,0.2498864,800363.6852585814,0.0,0.0,0.0,2.0124,0.0,2.9959
200000,10000,0.4,0.2759869,724672.0768268349,0.0,0.0,0.0,1.0245,0.0,1.9827
